11.4698,14.6758,15.5602,17.829,16.3711,18.0899,15.6803,19.7223,17.3455,16.1834,15.8743,19.8617,12.5897,11.3623,15.1003,16.388,12.4855,14.1068,
12.3064,15.2236,16.5138,17.5277,15.3736,18.161,14.7271,19.42,16.7475,16.9849,14.8762,19.7993,13.5799,11.5023,14.2545,15.8545,11.5847,14.541,
12.5107,16.2025,17.4011,17.989,14.618,17.506,14.2668,18.5322,15.7579,17.1288,14.2147,19.0494,14.181,12.3014,14.0335,14.8792,11.3224,15.506,
11.963,17.0392,17.4544,18.9876,14.5469,16.5085,14.5692,17.579,14.9564,16.5308,14.2771,18.0513,14.041,13.2916,14.567,14.0334,10.4547,16.0029,
10.984,17.2434,16.786,19.7314,15.202,15.7529,15.4575,17.1198,14.8125,15.5412,15.0285,17.3915,13.2418,13.8927,15.5423,13.8125,9.48965,15.7407,
10.1474,16.6957,15.7875,19.7848,16.1994,15.6818,16.4104,17.4232,15.4105,14.7397,16.0264,17.4563,12.2517,13.7527,16.3881,14.3459,10.3574,15.2437,
9.94313,15.7167,15.0436,19.1164,16.955,16.3368,16.7492,18.3641,16.4001,14.5958,16.6103,18.2681,11.6814,12.9312,16.609,15.3212,11.3224,15.506,
10.4909,14.8801,14.9903,18.1178,17.0261,17.3343,16.3235,19.2689,17.2016,15.1938,16.4492,19.2551,11.859,11.9471,16.0756,16.167,11.8194,16.3737,
11.4698,14.6758,15.6587,17.374,16.3711,18.0899,15.3827,19.6078,17.3455,16.1834,15.6374,19.839,12.6805,11.3769,15.1003,16.388,11.5572,17.3387,
12.3064,15.2236,16.6572,17.3206,15.3736,18.161,14.4778,19.1821,16.7475,16.9849,14.6505,19.6778,13.6646,11.5545,14.2545,15.8545,10.6894,17.8357,
12.5107,16.2025,17.4011,17.989,14.618,17.506,14.139,18.2413,15.7579,17.1288,14.0665,18.866,14.2348,12.3759,14.0335,14.8792,9.72438,17.5735,
11.6044,12.0662,18.1108,19.8107,15.1129,16.1926,15.1349,18.0959,18.1911,10.9617,14.8803,18.5895,18.1486,10.7203,19.2926,10.4251,17.9157,11.9496,
12.5074,12.496,17.5423,20.6334,16.0638,15.8832,16.086,17.787,19.0531,11.4686,15.7028,18.0207,17.1585,10.5802,18.7785,11.2828,18.3498,12.8505,
12.842,13.4383,16.5586,20.8131,16.955,16.3368,16.977,18.2411,19.3041,12.4366,16.6866,18.2001,16.5574,9.78104,17.8085,11.5258,18.0198,13.7944,
12.4122,14.3413,15.7359,20.2446,17.1836,17.3104,17.0376,19.2393,18.7972,13.2986,17.069,19.1241,16.6974,8.7909,16.9508,11.0117,17.1189,14.2285,
11.4698,14.6758,15.5561,19.2609,16.6568,18.1603,16.3746,19.9879,17.8292,13.5496,16.686,20.0479,17.2985,9.59007,16.7268,10.0371,16.1749,13.8985,
12.3064,15.2236,16.1246,18.4382,15.6832,18.3889,15.3765,20.0486,16.9672,13.0427,15.762,20.4303,17.1585,10.5802,17.5743,10.5679,15.7408,12.9977,
12.5107,16.2025,17.1087,18.2603,14.8332,17.8621,14.6278,19.3856,16.7162,12.0747,14.8382,20.0473,16.3593,11.1813,17.7982,11.5425,16.0709,12.0537,
11.963,17.0392,17.9303,18.8304,14.6047,16.8885,14.5672,18.3874,17.5782,12.5816,14.4559,19.1233,15.3691,11.0413,17.2674,12.39,16.505,12.9545,
10.984,17.2434,17.7051,19.8047,15.1315,16.0386,15.2301,17.6388,17.8292,13.5496,14.8388,18.1995,14.768,10.2421,16.2928,12.6139,16.1749,13.8985,
10.1474,16.6957,16.857,20.3345,16.105,15.81,16.2283,17.5782,17.3223,14.4116,15.7632,17.8181,14.9081,9.25194,15.4453,12.0831,15.2741,14.3326,
9.94313,15.7167,15.8826,20.1093,16.955,16.3368,16.977,18.2411,16.3543,14.6626,16.6866,18.2021,15.5092,10.0511,15.2214,11.1085,14.3301,14.0026,
10.4909,14.8801,15.3529,19.2611,17.1033,17.3258,16.796,19.2246,17.2016,15.1938,16.8499,19.1886,15.3691,11.0413,15.7522,10.261,13.896,13.1017,
11.4698,14.6758,15.5781,18.2868,16.5089,18.1299,15.9726,19.7921,17.3848,16.1768,16.2678,20.0017,14.57,11.6424,15.9762,11.2356,14.226,12.1578,
12.3064,15.2236,16.4275,17.759,15.5199,18.2782,14.9891,19.6112,16.8193,17.0015,15.2812,20.165,13.5798,11.5023,16.8237,11.7664,14.6602,13.0586,
12.5107,16.2025,17.4013,17.9865,14.7158,17.6838,14.4217,18.7878,15.8362,17.1848,14.4681,19.5829,12.9787,10.7031,17.0477,12.741,14.3302,14.0026,
11.963,17.0392,17.7038,18.9396,14.5675,16.6948,14.6026,17.8043,15.0115,16.6193,14.3048,18.5963,13.1188,9.71299,16.5169,13.5885,13.4294,14.4367,
10.984,17.2434,17.2438,19.8275,15.1619,15.8907,15.427,17.2383,14.8282,15.6362,14.8869,17.7832,13.7199,10.5121,15.5423,13.8125,12.4854,14.1068,
10.1474,16.6957,16.2906,20.13,16.1509,15.7424,16.4102,17.4211,15.3938,14.8115,15.8735,17.6199,13.5799,11.5023,16.3881,14.3459,12.0512,13.2059,
9.94313,15.7167,15.4027,19.67,16.955,16.3368,16.8704,18.3089,16.3768,14.6282,16.6866,18.2021,12.7807,12.1034,16.609,15.3212,12.3812,12.2619,
10.4909,14.8801,15.1002,18.7169,17.0261,17.3343,16.5681,19.2621,17.2016,15.1938,16.6242,19.2001,11.7906,11.9634,16.0756,16.167,12.8154,13.1628,
11.4698,14.6758,15.5602,17.829,16.3711,18.0899,15.6803,19.7223,17.3455,16.1834,15.8743,19.8617,12.5897,11.3623,16.2965,17.1423,12.4855,14.1068,
12.3064,15.2236,16.5138,17.5277,15.3736,18.161,14.7271,19.42,16.7475,16.9849,14.8762,19.7993,13.5799,11.5023,15.7631,17.9882,11.5847,14.541,
12.5107,16.2025,17.4011,17.989,14.618,17.506,14.2668,18.5322,15.7579,17.1288,14.2147,19.0494,14.181,12.3014,14.7878,18.2091,11.3224,15.506,
11.963,17.0392,17.4544,18.9876,14.5469,16.5085,14.5692,17.579,14.9564,16.5308,14.2771,18.0513,14.041,13.2916,13.9419,17.6757,10.4547,16.0029,
10.984,17.2434,16.786,19.7314,15.202,15.7529,15.4575,17.1198,14.8125,15.5412,15.0285,17.3915,13.2418,13.8927,13.721,16.7004,9.48965,15.7407,
10.1474,16.6957,15.7875,19.7848,16.1994,15.6818,16.4104,17.4232,15.4105,14.7397,16.0264,17.4563,12.2517,13.7527,14.2545,15.8545,10.3574,15.2437,
9.94313,15.7167,15.0436,19.1164,16.955,16.3368,16.7492,18.3641,16.4001,14.5958,16.6103,18.2681,11.6814,12.9312,15.2298,15.6336,11.3224,15.506,
10.4909,14.8801,14.9903,18.1178,17.0261,17.3343,16.3235,19.2689,17.2016,15.1938,16.4492,19.2551,11.859,11.9471,16.0756,16.167,11.8194,16.3737,
11.4698,14.6758,15.6587,17.374,16.3711,18.0899,15.3827,19.6078,17.3455,16.1834,15.6374,19.839,12.6805,11.3769,16.2491,17.1519,11.5572,17.3387,
12.3064,15.2236,16.6572,17.3206,15.3736,18.161,14.4778,19.1821,16.7475,16.9849,14.6505,19.6778,13.6646,11.5545,15.6753,17.9709,10.6894,17.8357,
12.5107,16.2025,17.4011,17.989,14.618,17.506,14.139,18.2413,15.7579,17.1288,14.0665,18.866,14.2348,12.3759,14.6905,18.1444,9.72438,17.5735,
11.6044,12.0662,18.1108,19.8107,15.1129,16.1926,15.1349,18.0959,18.1911,10.9617,14.8803,18.5895,18.1486,10.7203,19.2926,10.4251,17.9157,11.9496,
12.5074,12.496,17.5423,20.6334,16.0638,15.8832,16.086,17.787,19.0531,11.4686,15.7028,18.0207,17.1585,10.5802,18.7785,11.2828,18.3498,12.8505,
12.842,13.4383,16.5586,20.8131,16.955,16.3368,16.977,18.2411,19.3041,12.4366,16.6866,18.2001,16.5574,9.78104,17.8085,11.5258,18.0198,13.7944,
12.4122,14.3413,15.7359,20.2446,17.1836,17.3104,17.0376,19.2393,18.7972,13.2986,17.069,19.1241,16.6974,8.7909,16.9508,11.0117,17.1189,14.2285,
11.4698,14.6758,15.5561,19.2609,16.6568,18.1603,16.3746,19.9879,17.8292,13.5496,16.686,20.0479,17.2985,9.59007,16.7268,10.0371,16.1749,13.8985,
12.3064,15.2236,16.1246,18.4382,15.6832,18.3889,15.3765,20.0486,16.9672,13.0427,15.762,20.4303,17.1585,10.5802,17.5743,10.5679,15.7408,12.9977,
12.5107,16.2025,17.1087,18.2603,14.8332,17.8621,14.6278,19.3856,16.7162,12.0747,14.8382,20.0473,16.3593,11.1813,17.7982,11.5425,16.0709,12.0537,
11.963,17.0392,17.9303,18.8304,14.6047,16.8885,14.5672,18.3874,17.5782,12.5816,14.4559,19.1233,15.3691,11.0413,17.2674,12.39,16.505,12.9545,
10.984,17.2434,17.7051,19.8047,15.1315,16.0386,15.2301,17.6388,17.8292,13.5496,14.8388,18.1995,14.768,10.2421,16.2928,12.6139,16.1749,13.8985,
10.1474,16.6957,16.857,20.3345,16.105,15.81,16.2283,17.5782,17.3223,14.4116,15.7632,17.8181,14.9081,9.25194,15.4453,12.0831,15.2741,14.3326,
9.94313,15.7167,15.8826,20.1093,16.955,16.3368,16.977,18.2411,16.3543,14.6626,16.6866,18.2021,15.5092,10.0511,15.2214,11.1085,14.3301,14.0026,
10.4909,14.8801,15.3529,19.2611,17.1033,17.3258,16.796,19.2246,17.2016,15.1938,16.8499,19.1886,15.3691,11.0413,15.7522,10.261,13.896,13.1017,
11.4698,14.6758,15.5781,18.2868,16.5089,18.1299,15.9726,19.7921,17.3848,16.1768,16.2678,20.0017,14.57,11.6424,15.9762,11.2356,14.226,12.1578,
12.3064,15.2236,16.4275,17.759,15.5199,18.2782,14.9891,19.6112,16.8193,17.0015,15.2812,20.165,13.5798,11.5023,16.8237,11.7664,14.6602,13.0586,
12.5107,16.2025,17.4013,17.9865,14.7158,17.6838,14.4217,18.7878,15.8362,17.1848,14.4681,19.5829,12.9787,10.7031,17.0477,12.741,14.3302,14.0026,
11.963,17.0392,17.7038,18.9396,14.5675,16.6948,14.6026,17.8043,15.0115,16.6193,14.3048,18.5963,13.1188,9.71299,16.5169,13.5885,13.4294,14.4367,
10.984,17.2434,17.2438,19.8275,15.1619,15.8907,15.427,17.2383,14.8282,15.6362,14.8869,17.7832,13.7199,10.5121,15.5423,13.8125,12.4854,14.1068,
10.1474,16.6957,16.2906,20.13,16.1509,15.7424,16.4102,17.4211,15.3938,14.8115,15.8735,17.6199,13.5799,11.5023,16.3881,14.3459,12.0512,13.2059,
9.94313,15.7167,15.4027,19.67,16.955,16.3368,16.8704,18.3089,16.3768,14.6282,16.6866,18.2021,12.7807,12.1034,16.609,15.3212,12.3812,12.2619,
10.4909,14.8801,15.1002,18.7169,17.0261,17.3343,16.5681,19.2621,17.2016,15.1938,16.6242,19.2001,11.7906,11.9634,16.0756,16.167,12.8154,13.1628,
11.4698,14.6758,15.5602,17.829,16.3711,18.0899,15.6803,19.7223,17.3455,16.1834,15.8743,19.8617,12.5897,11.3623,16.2965,17.1423,12.4855,14.1068,
12.3064,15.2236,16.5138,17.5277,15.3736,18.161,14.7271,19.42,16.7475,16.9849,14.8762,19.7993,13.5799,11.5023,15.7631,17.9882,11.5847,14.541,
12.5107,16.2025,17.4011,17.989,14.618,17.506,14.2668,18.5322,15.7579,17.1288,14.2147,19.0494,14.181,12.3014,14.7878,18.2091,11.3224,15.506,
11.963,17.0392,17.4544,18.9876,14.5469,16.5085,14.5692,17.579,14.9564,16.5308,14.2771,18.0513,14.041,13.2916,13.9419,17.6757,10.4547,16.0029,
10.984,17.2434,16.786,19.7314,15.202,15.7529,15.4575,17.1198,14.8125,15.5412,15.0285,17.3915,13.2418,13.8927,13.721,16.7004,9.48965,15.7407,
10.1474,16.6957,15.7875,19.7848,16.1994,15.6818,16.4104,17.4232,15.4105,14.7397,16.0264,17.4563,12.2517,13.7527,14.2545,15.8545,10.3574,15.2437,
9.94313,15.7167,15.0436,19.1164,16.955,16.3368,16.7492,18.3641,16.4001,14.5958,16.6103,18.2681,11.6814,12.9312,15.2298,15.6336,11.3224,15.506,
10.4909,14.8801,14.9903,18.1178,17.0261,17.3343,16.3235,19.2689,17.2016,15.1938,16.4492,19.2551,11.859,11.9471,16.0756,16.167,11.8194,16.3737,
11.4698,14.6758,15.6587,17.374,16.3711,18.0899,15.3827,19.6078,17.3455,16.1834,15.6374,19.839,12.6805,11.3769,16.2491,17.1519,11.5572,17.3387,
12.3064,15.2236,16.6572,17.3206,15.3736,18.161,14.4778,19.1821,16.7475,16.9849,14.6505,19.6778,13.6646,11.5545,15.6753,17.9709,10.6894,17.8357,
12.5107,16.2025,17.4011,17.989,14.618,17.506,14.139,18.2413,15.7579,17.1288,14.0665,18.866,14.2348,12.3759,14.6905,18.1444,9.72438,17.5735,
11.6044,12.0662,18.1108,19.8107,15.1129,16.1926,15.1349,18.0959,18.1911,10.9617,14.8803,18.5895,18.1486,10.7203,19.2926,10.4251,17.9157,11.9496,
12.5074,12.496,17.5423,20.6334,16.0638,15.8832,16.086,17.787,19.0531,11.4686,15.7028,18.0207,17.1585,10.5802,18.7785,11.2828,18.3498,12.8505,
12.842,13.4383,16.5586,20.8131,16.955,16.3368,16.977,18.2411,19.3041,12.4366,16.6866,18.2001,16.5574,9.78104,19.0215,12.2528,18.0198,13.7944,
12.4122,14.3413,15.7359,20.2446,17.1836,17.3104,17.0376,19.2393,18.7972,13.2986,17.069,19.1241,16.6974,8.7909,19.8792,12.7669,17.1189,14.2285,
11.4698,14.6758,15.5561,19.2609,16.6568,18.1603,16.3746,19.9879,17.8292,13.5496,16.686,20.0479,17.2985,9.59007,20.1222,13.737,16.1749,13.8985,
12.3064,15.2236,16.1246,18.4382,15.6832,18.3889,15.3765,20.0486,16.9672,13.0427,15.762,20.4303,17.1585,10.5802,19.6081,14.5947,15.7408,12.9977,
12.5107,16.2025,17.1087,18.2603,14.8332,17.8621,14.6278,19.3856,16.7162,12.0747,14.8382,20.0473,16.3593,11.1813,18.6381,14.8377,16.0709,12.0537,
11.963,17.0392,17.9303,18.8304,14.6047,16.8885,14.5672,18.3874,17.5782,12.5816,14.4559,19.1233,15.3691,11.0413,18.124,15.6954,16.505,12.9545,
10.984,17.2434,17.7051,19.8047,15.1315,16.0386,15.2301,17.6388,17.8292,13.5496,14.8388,18.1995,14.768,10.2421,18.367,16.6655,16.1749,13.8985,
10.1474,16.6957,16.857,20.3345,16.105,15.81,16.2283,17.5782,17.3223,14.4116,15.7632,17.8181,14.9081,9.25194,17.8529,17.5232,15.2741,14.3326,
9.94313,15.7167,15.8826,20.1093,16.955,16.3368,16.977,18.2411,16.3543,14.6626,16.6866,18.2021,15.5092,10.0511,18.0959,18.4932,14.3301,14.0026,
10.4909,14.8801,15.3529,19.2611,17.1033,17.3258,16.796,19.2246,17.2016,15.1938,16.8499,19.1886,15.3691,11.0413,17.5818,19.351,13.896,13.1017,
11.4698,14.6758,15.5781,18.2868,16.5089,18.1299,15.9726,19.7921,17.3848,16.1768,16.2678,20.0017,14.57,11.6424,16.6118,19.5939,14.226,12.1578,
12.3064,15.2236,16.4275,17.759,15.5199,18.2782,14.9891,19.6112,16.8193,17.0015,15.2812,20.165,13.5798,11.5023,16.0977,20.4517,14.6602,13.0586,
12.5107,16.2025,17.4013,17.9865,14.7158,17.6838,14.4217,18.7878,15.8362,17.1848,14.4681,19.5829,12.9787,10.7031,15.1277,20.6947,14.3302,14.0026,
11.963,17.0392,17.7038,18.9396,14.5675,16.6948,14.6026,17.8043,15.0115,16.6193,14.3048,18.5963,13.1188,9.71299,14.27,20.1806,13.4294,14.4367,
10.984,17.2434,17.2438,19.8275,15.1619,15.8907,15.427,17.2383,14.8282,15.6362,14.8869,17.7832,13.7199,10.5121,14.027,19.2106,12.4854,14.1068,
10.1474,16.6957,16.2906,20.13,16.1509,15.7424,16.4102,17.4211,15.3938,14.8115,15.8735,17.6199,13.5799,11.5023,13.1692,18.6965,12.0512,13.2059,
9.94313,15.7167,15.4027,19.67,16.955,16.3368,16.8704,18.3089,16.3768,14.6282,16.6866,18.2021,12.7807,12.1034,12.9262,17.7264,12.3812,12.2619,
10.4909,14.8801,15.1002,18.7169,17.0261,17.3343,16.5681,19.2621,17.2016,15.1938,16.6242,19.2001,11.7906,11.9634,12.0685,17.2124,12.8154,13.1628,
11.4698,14.6758,15.5602,17.829,16.3711,18.0899,15.6803,19.7223,17.3455,16.1834,15.8743,19.8617,12.5897,11.3623,11.8255,16.2423,12.4855,14.1068,
12.3064,15.2236,16.5138,17.5277,15.3736,18.161,14.7271,19.42,16.7475,16.9849,14.8762,19.7993,13.5799,11.5023,12.3396,15.3846,11.5847,14.541,
12.5107,16.2025,17.4011,17.989,14.618,17.506,14.2668,18.5322,15.7579,17.1288,14.2147,19.0494,14.181,12.3014,12.0966,14.4146,11.3224,15.506,
11.963,17.0392,17.4544,18.9876,14.5469,16.5085,14.5692,17.579,14.9564,16.5308,14.2771,18.0513,14.041,13.2916,12.6107,13.5568,10.4547,16.0029,
10.984,17.2434,16.786,19.7314,15.202,15.7529,15.4575,17.1198,14.8125,15.5412,15.0285,17.3915,13.2418,13.8927,13.5807,13.3138,9.48965,15.7407,
10.1474,16.6957,15.7875,19.7848,16.1994,15.6818,16.4104,17.4232,15.4105,14.7397,16.0264,17.4563,12.2517,13.7527,14.4385,13.8279,10.3574,15.2437,
9.94313,15.7167,15.0436,19.1164,16.955,16.3368,16.7492,18.3641,16.4001,14.5958,16.6103,18.2681,11.6814,12.9312,14.6814,14.7979,11.3224,15.506,
10.4909,14.8801,14.9903,18.1178,17.0261,17.3343,16.3235,19.2689,17.2016,15.1938,16.4492,19.2551,11.859,11.9471,15.5392,15.312,11.8194,16.3737,
11.4698,14.6758,15.6587,17.374,16.3711,18.0899,15.3827,19.6078,17.3455,16.1834,15.6374,19.839,12.6805,11.3769,16.5092,15.0692,11.5572,17.3387,
12.3064,15.2236,16.6572,17.3206,15.3736,18.161,14.4778,19.1821,16.7475,16.9849,14.6505,19.6778,13.6646,11.5545,17.3669,15.5834,10.6894,17.8357,
12.5107,16.2025,17.4011,17.989,14.618,17.506,14.139,18.2413,15.7579,17.1288,14.0665,18.866,14.2348,12.3759,17.5515,16.5662,9.72438,17.5735,
11.6044,12.0662,18.1108,19.8107,15.1129,16.1926,15.1349,18.0959,18.1911,10.9617,14.8803,18.5895,18.1486,10.7203,19.2926,10.4251,17.9157,11.9496,
12.5074,12.496,17.5423,20.6334,16.0638,15.8832,16.086,17.787,19.0531,11.4686,15.7028,18.0207,17.1585,10.5802,18.7785,11.2828,18.3498,12.8505,
12.842,13.4383,16.5586,20.8131,16.955,16.3368,16.977,18.2411,19.3041,12.4366,16.6866,18.2001,16.5574,9.78104,17.8085,11.5258,18.0198,13.7944,
12.4122,14.3413,15.7359,20.2446,17.1836,17.3104,17.0376,19.2393,18.7972,13.2986,17.069,19.1241,16.6974,8.7909,16.9508,11.0117,17.1189,14.2285,
11.4698,14.6758,15.5561,19.2609,16.6568,18.1603,16.3746,19.9879,17.8292,13.5496,16.686,20.0479,17.2985,9.59007,16.7268,10.0371,16.1749,13.8985,
12.3064,15.2236,16.1246,18.4382,15.6832,18.3889,15.3765,20.0486,16.9672,13.0427,15.762,20.4303,17.1585,10.5802,17.5743,10.5679,15.7408,12.9977,
12.5107,16.2025,17.1087,18.2603,14.8332,17.8621,14.6278,19.3856,16.7162,12.0747,14.8382,20.0473,16.3593,11.1813,17.7982,11.5425,16.0709,12.0537,
11.963,17.0392,17.9303,18.8304,14.6047,16.8885,14.5672,18.3874,17.5782,12.5816,14.4559,19.1233,15.3691,11.0413,17.2674,12.39,16.505,12.9545,
10.984,17.2434,17.7051,19.8047,15.1315,16.0386,15.2301,17.6388,17.8292,13.5496,14.8388,18.1995,14.768,10.2421,16.2928,12.6139,16.1749,13.8985,
10.1474,16.6957,16.857,20.3345,16.105,15.81,16.2283,17.5782,17.3223,14.4116,15.7632,17.8181,14.9081,9.25194,15.4453,12.0831,15.2741,14.3326,
9.94313,15.7167,15.8826,20.1093,16.955,16.3368,16.977,18.2411,16.3543,14.6626,16.6866,18.2021,15.5092,10.0511,15.2214,11.1085,14.3301,14.0026,
10.4909,14.8801,15.3529,19.2611,17.1033,17.3258,16.796,19.2246,17.2016,15.1938,16.8499,19.1886,15.3691,11.0413,15.7522,10.261,13.896,13.1017,
11.4698,14.6758,15.5781,18.2868,16.5089,18.1299,15.9726,19.7921,17.3848,16.1768,16.2678,20.0017,14.57,11.6424,15.9762,11.2356,14.226,12.1578,
12.3064,15.2236,16.4275,17.759,15.5199,18.2782,14.9891,19.6112,16.8193,17.0015,15.2812,20.165,13.5798,11.5023,15.4454,12.0831,14.6602,13.0586,
12.5107,16.2025,17.4013,17.9865,14.7158,17.6838,14.4217,18.7878,15.8362,17.1848,14.4681,19.5829,12.9787,10.7031,14.4708,12.3071,14.3302,14.0026,
11.963,17.0392,17.7038,18.9396,14.5675,16.6948,14.6026,17.8043,15.0115,16.6193,14.3048,18.5963,13.1188,9.71299,15.3193,12.8363,13.4294,14.4367,
10.984,17.2434,17.2438,19.8275,15.1619,15.8907,15.427,17.2383,14.8282,15.6362,14.8869,17.7832,13.7199,10.5121,15.5451,13.8105,12.4854,14.1068,
10.1474,16.6957,16.2906,20.13,16.1509,15.7424,16.4102,17.4211,15.3938,14.8115,15.8735,17.6199,13.5799,11.5023,15.0158,14.659,12.0512,13.2059,
9.94313,15.7167,15.4027,19.67,16.955,16.3368,16.8704,18.3089,16.3768,14.6282,16.6866,18.2021,12.7807,12.1034,14.0417,14.8847,12.3812,12.2619,
10.4909,14.8801,15.1002,18.7169,17.0261,17.3343,16.5681,19.2621,17.2016,15.1938,16.6242,19.2001,11.7906,11.9634,14.8888,15.416,12.8154,13.1628,
11.4698,14.6758,15.5602,17.829,16.3711,18.0899,15.6803,19.7223,17.3455,16.1834,15.8743,19.8617,12.5897,11.3623,15.1122,16.3908,12.4855,14.1068,
12.3064,15.2236,16.5138,17.5277,15.3736,18.161,14.7271,19.42,16.7475,16.9849,14.8762,19.7993,13.5799,11.5023,14.5809,17.238,11.5847,14.541,
12.5107,16.2025,17.4011,17.989,14.618,17.506,14.2668,18.5322,15.7579,17.1288,14.2147,19.0494,14.181,12.3014,13.6062,17.4613,11.3224,15.506,
11.963,17.0392,17.4544,18.9876,14.5469,16.5085,14.5692,17.579,14.9564,16.5308,14.2771,18.0513,14.041,13.2916,12.759,16.93,10.4547,16.0029,
10.984,17.2434,16.786,19.7314,15.202,15.7529,15.4575,17.1198,14.8125,15.5412,15.0285,17.3915,13.2418,13.8927,12.5356,15.9553,9.48965,15.7407,
10.1474,16.6957,15.7875,19.7848,16.1994,15.6818,16.4104,17.4232,15.4105,14.7397,16.0264,17.4563,12.2517,13.7527,13.0669,15.1081,10.3574,15.2437,
9.94313,15.7167,15.0436,19.1164,16.955,16.3368,16.7492,18.3641,16.4001,14.5958,16.6103,18.2681,11.6814,12.9312,14.0417,14.8847,11.3224,15.506,
10.4909,14.8801,14.9903,18.1178,17.0261,17.3343,16.3235,19.2689,17.2016,15.1938,16.4492,19.2551,11.859,11.9471,14.8888,15.416,11.8194,16.3737,
11.4698,14.6758,15.6587,17.374,16.3711,18.0899,15.3827,19.6078,17.3455,16.1834,15.6374,19.839,12.6805,11.3769,15.1122,16.3908,11.5572,17.3387,
12.3064,15.2236,16.6572,17.3206,15.3736,18.161,14.4778,19.1821,16.7475,16.9849,14.6505,19.6778,13.6646,11.5545,14.5809,17.238,10.6894,17.8357,
12.5107,16.2025,17.4011,17.989,14.618,17.506,14.139,18.2413,15.7579,17.1288,14.0665,18.866,14.2348,12.3759,13.6062,17.4613,9.72438,17.5735,
11.6044,12.0662,18.1108,19.8107,15.1129,16.1926,15.1349,18.0959,18.1911,10.9617,14.8803,18.5895,18.1486,10.7203,19.2926,10.4251,17.9157,11.9496,
12.5074,12.496,17.5423,20.6334,16.0638,15.8832,16.086,17.787,19.0531,11.4686,15.7028,18.0207,17.1585,10.5802,18.7785,11.2828,18.3498,12.8505,
